Year_Numeric,Sem_Numeric,College,Course,Year_Level,Year_Level_Num,Perf_Band,Count,Total,Pct
2022.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Average,16,160,10.0
2022.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Below Average,2,160,1.25
2022.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Excellent,13,160,8.12
2022.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Failing,3,160,1.88
2022.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Good,126,160,78.75
2022.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Average,3,159,1.89
2022.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Below Average,3,159,1.89
2022.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Excellent,93,159,58.49
2022.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Failing,3,159,1.89
2022.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Good,57,159,35.85
2023.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Average,45,334,13.47
2023.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Below Average,5,334,1.5
2023.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Excellent,45,334,13.47
2023.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Failing,9,334,2.69
2023.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Good,230,334,68.86
2023.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Average,17,323,5.26
2023.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Below Average,10,323,3.1
2023.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Excellent,167,323,51.7
2023.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Failing,6,323,1.86
2023.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Good,123,323,38.08
2024.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Average,7,266,2.63
2024.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Below Average,1,266,0.38
2024.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Excellent,132,266,49.62
2024.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Failing,7,266,2.63
2024.0,1,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Good,119,266,44.74
2024.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Average,4,257,1.56
2024.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Below Average,2,257,0.78
2024.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Excellent,201,257,78.21
2024.0,2,CBA,Bachelor of Science in Hospitality Management,1st Year,1,Good,50,257,19.46
2022.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Average,8,134,5.97
2022.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Below Average,2,134,1.49
2022.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Excellent,57,134,42.54
2022.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Failing,7,134,5.22
2022.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Good,60,134,44.78
2022.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Average,2,128,1.56
2022.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Below Average,1,128,0.78
2022.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Excellent,83,128,64.84
2022.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Failing,4,128,3.12
2022.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Good,38,128,29.69
2023.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Average,17,157,10.83
2023.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Excellent,36,157,22.93
2023.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Failing,5,157,3.18
2023.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Good,99,157,63.06
2023.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Average,5,153,3.27
2023.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Below Average,2,153,1.31
2023.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Excellent,99,153,64.71
2023.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Failing,4,153,2.61
2023.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Good,43,153,28.1
2024.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Average,34,315,10.79
2024.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Below Average,6,315,1.9
2024.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Excellent,60,315,19.05
2024.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Failing,10,315,3.17
2024.0,1,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Good,205,315,65.08
2024.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Average,19,307,6.19
2024.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Below Average,9,307,2.93
2024.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Excellent,138,307,44.95
2024.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Failing,6,307,1.95
2024.0,2,CBA,Bachelor of Science in Hospitality Management,2nd Year,2,Good,135,307,43.97
2022.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Average,6,88,6.82
2022.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Below Average,7,88,7.95
2022.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Excellent,14,88,15.91
2022.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Failing,3,88,3.41
2022.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Good,58,88,65.91
2022.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Average,3,87,3.45
2022.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Excellent,65,87,74.71
2022.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Failing,2,87,2.3
2022.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Good,17,87,19.54
2023.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Average,9,126,7.14
2023.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Below Average,1,126,0.79
2023.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Excellent,45,126,35.71
2023.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Failing,2,126,1.59
2023.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Good,69,126,54.76
2023.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Average,22,125,17.6
2023.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Below Average,1,125,0.8
2023.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Excellent,15,125,12.0
2023.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Failing,2,125,1.6
2023.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Good,85,125,68.0
2024.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Average,7,153,4.58
2024.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Below Average,3,153,1.96
2024.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Excellent,50,153,32.68
2024.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Failing,4,153,2.61
2024.0,1,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Good,89,153,58.17
2024.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Average,7,150,4.67
2024.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Below Average,1,150,0.67
2024.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Excellent,89,150,59.33
2024.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Failing,2,150,1.33
2024.0,2,CBA,Bachelor of Science in Hospitality Management,3rd Year,3,Good,51,150,34.0
2022.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Average,1,92,1.09
2022.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Below Average,2,92,2.17
2022.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Excellent,44,92,47.83
2022.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Failing,2,92,2.17
2022.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Good,43,92,46.74
2022.0,2,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Average,2,93,2.15
2022.0,2,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Excellent,84,93,90.32
2022.0,2,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Failing,1,93,1.08
2022.0,2,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Good,6,93,6.45
2023.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Average,6,89,6.74
2023.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Excellent,69,89,77.53
2023.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Failing,1,89,1.12
2023.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Good,13,89,14.61
2023.0,2,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Average,3,88,3.41
2023.0,2,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Below Average,1,88,1.14
2023.0,2,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Excellent,67,88,76.14
2023.0,2,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Failing,2,88,2.27
2023.0,2,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Good,15,88,17.05
2024.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Average,4,123,3.25
2024.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Below Average,1,123,0.81
2024.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Excellent,84,123,68.29
2024.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Failing,4,123,3.25
2024.0,1,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Good,30,123,24.39
2024.0,2,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Average,1,120,0.83
2024.0,2,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Excellent,96,120,80.0
2024.0,2,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Failing,3,120,2.5
2024.0,2,CBA,Bachelor of Science in Hospitality Management,4th Year,4,Good,20,120,16.67
2022.0,1,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Average,1,7,14.29
2022.0,1,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Below Average,1,7,14.29
2022.0,1,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Failing,2,7,28.57
2022.0,1,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Good,3,7,42.86
2022.0,2,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Average,2,5,40.0
2022.0,2,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Excellent,1,5,20.0
2022.0,2,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Good,2,5,40.0
2023.0,1,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Average,2,11,18.18
2023.0,1,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Excellent,1,11,9.09
2023.0,1,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Good,8,11,72.73
2023.0,2,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Average,1,12,8.33
2023.0,2,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Below Average,1,12,8.33
2023.0,2,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Excellent,6,12,50.0
2023.0,2,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Good,4,12,33.33
2024.0,1,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Average,2,12,16.67
2024.0,1,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Excellent,1,12,8.33
2024.0,1,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Failing,1,12,8.33
2024.0,1,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Good,8,12,66.67
2024.0,2,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Average,1,12,8.33
2024.0,2,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Below Average,1,12,8.33
2024.0,2,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Excellent,3,12,25.0
2024.0,2,CBA,Bachelor of Science in Tourism Management,Irregular,-1,Good,7,12,58.33
2022.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Average,13,159,8.18
2022.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Below Average,3,159,1.89
2022.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Excellent,40,159,25.16
2022.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Failing,9,159,5.66
2022.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Good,94,159,59.12
2022.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Average,11,151,7.28
2022.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Below Average,5,151,3.31
2022.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Excellent,19,151,12.58
2022.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Failing,5,151,3.31
2022.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Good,111,151,73.51
2023.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Average,14,294,4.76
2023.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Below Average,4,294,1.36
2023.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Excellent,146,294,49.66
2023.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Failing,10,294,3.4
2023.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Good,120,294,40.82
2023.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Average,14,280,5.0
2023.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Below Average,8,280,2.86
2023.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Excellent,95,280,33.93
2023.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Failing,8,280,2.86
2023.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Good,155,280,55.36
2024.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Average,14,238,5.88
2024.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Below Average,5,238,2.1
2024.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Excellent,125,238,52.52
2024.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Failing,5,238,2.1
2024.0,1,CBA,Bachelor of Science in Tourism Management,1st Year,1,Good,89,238,37.39
2024.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Average,6,232,2.59
2024.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Below Average,3,232,1.29
2024.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Excellent,149,232,64.22
2024.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Failing,5,232,2.16
2024.0,2,CBA,Bachelor of Science in Tourism Management,1st Year,1,Good,69,232,29.74
2022.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Average,7,130,5.38
2022.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Below Average,1,130,0.77
2022.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Excellent,19,130,14.62
2022.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Failing,4,130,3.08
2022.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Good,99,130,76.15
2022.0,2,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Average,3,126,2.38
2022.0,2,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Below Average,1,126,0.79
2022.0,2,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Excellent,79,126,62.7
2022.0,2,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Good,43,126,34.13
2023.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Average,27,154,17.53
2023.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Below Average,2,154,1.3
2023.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Excellent,11,154,7.14
2023.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Failing,5,154,3.25
2023.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Good,109,154,70.78
2023.0,2,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Average,8,149,5.37
2023.0,2,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Excellent,42,149,28.19
2023.0,2,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Failing,3,149,2.01
2023.0,2,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Good,96,149,64.43
2024.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Average,19,274,6.93
2024.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Below Average,7,274,2.55
2024.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Excellent,47,274,17.15
2024.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Failing,8,274,2.92
2024.0,1,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Good,193,274,70.44
2024.0,2,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Average,33,269,12.27
2024.0,2,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Below Average,8,269,2.97
2024.0,2,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Excellent,50,269,18.59
2024.0,2,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Failing,9,269,3.35
2024.0,2,CBA,Bachelor of Science in Tourism Management,2nd Year,2,Good,169,269,62.83
2022.0,1,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Average,6,131,4.58
2022.0,1,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Below Average,1,131,0.76
2022.0,1,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Excellent,6,131,4.58
2022.0,1,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Good,118,131,90.08
2022.0,2,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Average,1,133,0.75
2022.0,2,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Excellent,59,133,44.36
2022.0,2,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Failing,2,133,1.5
2022.0,2,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Good,71,133,53.38
2023.0,1,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Average,14,123,11.38
2023.0,1,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Below Average,1,123,0.81
2023.0,1,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Excellent,7,123,5.69
2023.0,1,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Good,101,123,82.11
2023.0,2,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Average,9,123,7.32
2023.0,2,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Excellent,23,123,18.7
2023.0,2,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Failing,1,123,0.81
2023.0,2,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Good,90,123,73.17
2024.0,1,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Average,3,145,2.07
2024.0,1,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Below Average,2,145,1.38
2024.0,1,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Excellent,45,145,31.03
2024.0,1,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Good,95,145,65.52
2024.0,2,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Average,2,145,1.38
2024.0,2,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Below Average,1,145,0.69
2024.0,2,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Excellent,25,145,17.24
2024.0,2,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Failing,2,145,1.38
2024.0,2,CBA,Bachelor of Science in Tourism Management,3rd Year,3,Good,115,145,79.31
2022.0,1,CBA,Bachelor of Science in Tourism Management,4th Year,4,Average,5,128,3.91
2022.0,1,CBA,Bachelor of Science in Tourism Management,4th Year,4,Excellent,22,128,17.19
2022.0,1,CBA,Bachelor of Science in Tourism Management,4th Year,4,Failing,3,128,2.34
2022.0,1,CBA,Bachelor of Science in Tourism Management,4th Year,4,Good,98,128,76.56
2022.0,2,CBA,Bachelor of Science in Tourism Management,4th Year,4,Average,1,128,0.78
2022.0,2,CBA,Bachelor of Science in Tourism Management,4th Year,4,Below Average,1,128,0.78
2022.0,2,CBA,Bachelor of Science in Tourism Management,4th Year,4,Excellent,101,128,78.91
2022.0,2,CBA,Bachelor of Science in Tourism Management,4th Year,4,Failing,1,128,0.78
2022.0,2,CBA,Bachelor of Science in Tourism Management,4th Year,4,Good,24,128,18.75
2023.0,1,CBA,Bachelor of Science in Tourism Management,4th Year,4,Average,5,135,3.7
2023.0,1,CBA,Bachelor of Science in Tourism Management,4th Year,4,Excellent,67,135,49.63
2023.0,1,CBA,Bachelor of Science in Tourism Management,4th Year,4,Failing,1,135,0.74
2023.0,1,CBA,Bachelor of Science in Tourism Management,4th Year,4,Good,62,135,45.93
2023.0,2,CBA,Bachelor of Science in Tourism Management,4th Year,4,Average,3,134,2.24
2023.0,2,CBA,Bachelor of Science in Tourism Management,4th Year,4,Excellent,125,134,93.28
2023.0,2,CBA,Bachelor of Science in Tourism Management,4th Year,4,Failing,1,134,0.75
2023.0,2,CBA,Bachelor of Science in Tourism Management,4th Year,4,Good,5,134,3.73
2024.0,1,CBA,Bachelor of Science in Tourism Management,4th Year,4,Excellent,61,125,48.8
2024.0,1,CBA,Bachelor of Science in Tourism Management,4th Year,4,Good,64,125,51.2
2024.0,2,CBA,Bachelor of Science in Tourism Management,4th Year,4,Excellent,122,125,97.6
2024.0,2,CBA,Bachelor of Science in Tourism Management,4th Year,4,Good,3,125,2.4
