Student_ID,College,Course,Semester,Sem_Numeric,Year_Numeric,GWA,fail_rate,is_drop
12_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2022.0,2.04,0.2857142857142857,0
12_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,2sem,2,2022.0,1.5,0.0,0
12_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,2sem,2,2022.0,4.14,0.7777777777777778,0
12_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2022.0,2.05,0.1,0
12_COAS_Bachelor_of_Arts_in_Communication_2sem_2022-2023,COAS,Bachelor of Arts in Communication,2sem,2,2022.0,1.67,0.0,0
12_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2022.0,1.25,0.0,0
12_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2,2022.0,2.0,0.125,0
130_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2022-2023,CAHS,Bachelor of Science in Midwifery,2sem,2,2022.0,2.25,0.2,0
130_CAHS_Bachelor_of_Science_in_Nursing_2sem_2022-2023,CAHS,Bachelor of Science in Nursing,2sem,2,2022.0,1.44,0.0,0
130_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,2sem,2,2022.0,1.34,0.0,0
130_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2022-2023,CBA,Bachelor of Science in Tourism Management,2sem,2,2022.0,1.25,0.0,0
130_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2022-2023,CCST,Bachelor of Science in Computer Science,2sem,2,2022.0,1.53,0.0,0
130_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2sem,2,2022.0,1.12,0.0,0
130_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2022-2023,CCST,Bachelor of Science in Information Technology,2sem,2,2022.0,1.56,0.0,0
130_CEA_Bachelor_of_Science_in_Architecture_2sem_2022-2023,CEA,Bachelor of Science in Architecture,2sem,2,2022.0,2.75,0.3333333333333333,0
130_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,2sem,2,2022.0,2.43,0.4285714285714285,0
130_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2022.0,1.89,0.0909090909090909,0
130_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,2sem,2,2022.0,1.71,0.0,0
130_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,2sem,2,2022.0,2.69,0.375,0
130_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2022.0,3.3,0.4,0
130_COAS_Bachelor_of_Arts_in_Communication_2sem_2022-2023,COAS,Bachelor of Arts in Communication,2sem,2,2022.0,2.06,0.25,0
130_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2022.0,1.75,0.0,0
130_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2,2022.0,1.75,0.0,0
131_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2022-2023,CAHS,Bachelor of Science in Midwifery,2sem,2,2022.0,1.95,0.0,0
131_CAHS_Bachelor_of_Science_in_Nursing_2sem_2022-2023,CAHS,Bachelor of Science in Nursing,2sem,2,2022.0,1.79,0.0833333333333333,0
131_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,2sem,2,2022.0,1.47,0.0,0
131_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2022-2023,CBA,Bachelor of Science in Tourism Management,2sem,2,2022.0,1.25,0.0,0
131_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2022-2023,CCST,Bachelor of Science in Computer Science,2sem,2,2022.0,1.59,0.0,0
131_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2sem,2,2022.0,1.53,0.0,0
131_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2022-2023,CCST,Bachelor of Science in Information Technology,2sem,2,2022.0,1.12,0.0,0
131_CEA_Bachelor_of_Science_in_Architecture_2sem_2022-2023,CEA,Bachelor of Science in Architecture,2sem,2,2022.0,1.33,0.0,0
131_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,2sem,2,2022.0,1.54,0.0,0
131_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2022.0,3.28,0.3333333333333333,0
131_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,2sem,2,2022.0,2.82,0.2857142857142857,0
131_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,2sem,2,2022.0,3.11,0.5555555555555556,0
131_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2022.0,2.39,0.1111111111111111,0
131_COAS_Bachelor_of_Arts_in_Communication_2sem_2022-2023,COAS,Bachelor of Arts in Communication,2sem,2,2022.0,1.62,0.0,0
131_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2022.0,2.12,0.125,0
131_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2,2022.0,2.04,0.1428571428571428,0
132_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2022-2023,CAHS,Bachelor of Science in Midwifery,2sem,2,2022.0,1.96,0.0,0
132_CAHS_Bachelor_of_Science_in_Nursing_2sem_2022-2023,CAHS,Bachelor of Science in Nursing,2sem,2,2022.0,1.42,0.0,0
132_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,2sem,2,2022.0,1.7,0.0,0
132_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2022-2023,CBA,Bachelor of Science in Tourism Management,2sem,2,2022.0,1.39,0.0,0
132_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2022-2023,CCST,Bachelor of Science in Computer Science,2sem,2,2022.0,1.5,0.0,0
132_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2sem,2,2022.0,1.25,0.0,0
132_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2022-2023,CCST,Bachelor of Science in Information Technology,2sem,2,2022.0,2.06,0.25,0
132_CEA_Bachelor_of_Science_in_Architecture_2sem_2022-2023,CEA,Bachelor of Science in Architecture,2sem,2,2022.0,1.68,0.0,0
132_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,2sem,2,2022.0,1.86,0.0,0
132_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2022.0,3.12,0.5,0
132_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,2sem,2,2022.0,2.36,0.3333333333333333,0
132_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,2sem,2,2022.0,1.89,0.1111111111111111,0
132_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2022.0,1.66,0.0,0
132_COAS_Bachelor_of_Arts_in_Communication_2sem_2022-2023,COAS,Bachelor of Arts in Communication,2sem,2,2022.0,1.62,0.0,0
132_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2022.0,1.5,0.0,0
132_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2,2022.0,4.05,0.8,0
133_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2022-2023,CAHS,Bachelor of Science in Midwifery,2sem,2,2022.0,1.53,0.0,0
133_CAHS_Bachelor_of_Science_in_Nursing_2sem_2022-2023,CAHS,Bachelor of Science in Nursing,2sem,2,2022.0,1.47,0.0,0
133_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,2sem,2,2022.0,1.25,0.0,0
133_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2022-2023,CBA,Bachelor of Science in Tourism Management,2sem,2,2022.0,1.56,0.0,0
133_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2022-2023,CCST,Bachelor of Science in Computer Science,2sem,2,2022.0,2.19,0.125,0
133_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2sem,2,2022.0,3.25,0.4444444444444444,0
133_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2022-2023,CCST,Bachelor of Science in Information Technology,2sem,2,2022.0,2.41,0.125,0
133_CEA_Bachelor_of_Science_in_Architecture_2sem_2022-2023,CEA,Bachelor of Science in Architecture,2sem,2,2022.0,3.08,0.3333333333333333,0
133_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,2sem,2,2022.0,4.12,0.8333333333333334,0
133_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2022.0,2.3,0.3,0
133_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,2sem,2,2022.0,1.62,0.0,0
133_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,2sem,2,2022.0,2.44,0.2222222222222222,0
133_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2022.0,3.25,0.4545454545454545,0
133_COAS_Bachelor_of_Arts_in_Communication_2sem_2022-2023,COAS,Bachelor of Arts in Communication,2sem,2,2022.0,1.5,0.0,0
133_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2022.0,2.58,0.3333333333333333,0
133_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2,2022.0,1.68,0.0,0
134_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2022-2023,CAHS,Bachelor of Science in Midwifery,2sem,2,2022.0,2.1,0.1,0
134_CAHS_Bachelor_of_Science_in_Nursing_2sem_2022-2023,CAHS,Bachelor of Science in Nursing,2sem,2,2022.0,2.5,0.25,0
134_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,2sem,2,2022.0,1.2,0.0,0
134_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2022-2023,CBA,Bachelor of Science in Tourism Management,2sem,2,2022.0,1.25,0.0,0
134_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2022-2023,CCST,Bachelor of Science in Computer Science,2sem,2,2022.0,1.38,0.0,0
134_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2sem,2,2022.0,2.03,0.125,0
134_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2022-2023,CCST,Bachelor of Science in Information Technology,2sem,2,2022.0,1.56,0.0,0
134_CEA_Bachelor_of_Science_in_Architecture_2sem_2022-2023,CEA,Bachelor of Science in Architecture,2sem,2,2022.0,1.5,0.0,0
134_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,2sem,2,2022.0,2.25,0.2,0
134_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2022.0,2.0,0.1428571428571428,0
134_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,2sem,2,2022.0,1.78,0.0,0
134_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,2sem,2,2022.0,1.25,0.0,0
134_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2022.0,1.64,0.0,0
134_COAS_Bachelor_of_Arts_in_Communication_2sem_2022-2023,COAS,Bachelor of Arts in Communication,2sem,2,2022.0,1.54,0.0,0
134_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2022.0,1.25,0.0,0
134_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2,2022.0,1.79,0.0,0
135_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2022-2023,CAHS,Bachelor of Science in Midwifery,2sem,2,2022.0,1.8,0.0,0
135_CAHS_Bachelor_of_Science_in_Nursing_2sem_2022-2023,CAHS,Bachelor of Science in Nursing,2sem,2,2022.0,1.75,0.125,0
135_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,2sem,2,2022.0,1.68,0.0,0
135_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2022-2023,CBA,Bachelor of Science in Tourism Management,2sem,2,2022.0,1.0,0.0,0
135_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2022-2023,CCST,Bachelor of Science in Computer Science,2sem,2,2022.0,1.66,0.0,0
135_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2sem,2,2022.0,1.59,0.0,0
135_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2022-2023,CCST,Bachelor of Science in Information Technology,2sem,2,2022.0,1.33,0.0,0
135_CEA_Bachelor_of_Science_in_Architecture_2sem_2022-2023,CEA,Bachelor of Science in Architecture,2sem,2,2022.0,1.78,0.0,0
135_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,2sem,2,2022.0,2.08,0.2,0
135_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2022.0,2.15,0.3,0
135_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,2sem,2,2022.0,2.33,0.1666666666666666,0
135_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,2sem,2,2022.0,1.83,0.2222222222222222,0
135_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2022.0,1.56,0.0,0
135_COAS_Bachelor_of_Arts_in_Communication_2sem_2022-2023,COAS,Bachelor of Arts in Communication,2sem,2,2022.0,1.62,0.0,0
135_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2022.0,1.75,0.0,0
135_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2,2022.0,1.75,0.0,0
136_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2022-2023,CAHS,Bachelor of Science in Midwifery,2sem,2,2022.0,1.58,0.0,0
136_CAHS_Bachelor_of_Science_in_Nursing_2sem_2022-2023,CAHS,Bachelor of Science in Nursing,2sem,2,2022.0,1.56,0.0,0
136_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,2sem,2,2022.0,1.7,0.0,0
136_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2022-2023,CBA,Bachelor of Science in Tourism Management,2sem,2,2022.0,2.0,0.0,0
136_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2022-2023,CCST,Bachelor of Science in Computer Science,2sem,2,2022.0,2.04,0.1428571428571428,0
136_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2sem,2,2022.0,1.81,0.0,0
136_CEA_Bachelor_of_Science_in_Architecture_2sem_2022-2023,CEA,Bachelor of Science in Architecture,2sem,2,2022.0,2.21,0.1666666666666666,0
136_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,2sem,2,2022.0,1.81,0.25,0
136_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2022.0,1.5,0.0,0
136_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,2sem,2,2022.0,1.92,0.1666666666666666,0
136_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,2sem,2,2022.0,2.47,0.3333333333333333,0
136_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2022.0,4.58,0.8333333333333334,0
136_COAS_Bachelor_of_Arts_in_Communication_2sem_2022-2023,COAS,Bachelor of Arts in Communication,2sem,2,2022.0,1.62,0.0,0
136_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2022.0,1.75,0.0,0
136_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2,2022.0,1.67,0.0,0
137_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2022-2023,CAHS,Bachelor of Science in Midwifery,2sem,2,2022.0,2.45,0.2,0
137_CAHS_Bachelor_of_Science_in_Nursing_2sem_2022-2023,CAHS,Bachelor of Science in Nursing,2sem,2,2022.0,1.9,0.0833333333333333,0
137_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,2sem,2,2022.0,2.84,0.25,0
137_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2022-2023,CBA,Bachelor of Science in Tourism Management,2sem,2,2022.0,1.0,0.0,0
137_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2022-2023,CCST,Bachelor of Science in Computer Science,2sem,2,2022.0,1.81,0.0,0
137_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2sem,2,2022.0,1.67,0.0,0
137_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2022-2023,CCST,Bachelor of Science in Information Technology,2sem,2,2022.0,1.34,0.0,0
137_CEA_Bachelor_of_Science_in_Architecture_2sem_2022-2023,CEA,Bachelor of Science in Architecture,2sem,2,2022.0,3.17,0.5,0
137_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,2sem,2,2022.0,1.75,0.2,0
137_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2022.0,1.61,0.0,0
137_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,2sem,2,2022.0,1.17,0.0,0
137_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,2sem,2,2022.0,2.0,0.0,0
137_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2022.0,1.73,0.0,0
137_COAS_Bachelor_of_Arts_in_Communication_2sem_2022-2023,COAS,Bachelor of Arts in Communication,2sem,2,2022.0,1.25,0.0,0
137_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2022.0,1.5,0.0,0
137_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2,2022.0,1.6,0.0,0
138_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2022-2023,CAHS,Bachelor of Science in Midwifery,2sem,2,2022.0,1.58,0.0,0
138_CAHS_Bachelor_of_Science_in_Nursing_2sem_2022-2023,CAHS,Bachelor of Science in Nursing,2sem,2,2022.0,1.62,0.0,0
138_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,2sem,2,2022.0,2.95,0.3,0
138_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2022-2023,CBA,Bachelor of Science in Tourism Management,2sem,2,2022.0,1.5,0.0,0
138_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2022-2023,CCST,Bachelor of Science in Computer Science,2sem,2,2022.0,1.56,0.0,0
138_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2sem,2,2022.0,1.38,0.0,0
138_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2022-2023,CCST,Bachelor of Science in Information Technology,2sem,2,2022.0,1.56,0.0,0
138_CEA_Bachelor_of_Science_in_Architecture_2sem_2022-2023,CEA,Bachelor of Science in Architecture,2sem,2,2022.0,3.08,0.3333333333333333,0
138_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,2sem,2,2022.0,1.92,0.3333333333333333,0
138_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2022.0,1.75,0.0,0
138_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,2sem,2,2022.0,2.47,0.375,0
