Year_Numeric,College,Course,Subject,Avg_Grade,Std_Grade,Student_Cnt,Fail_Count,Fail_Rate
2024.0,CEA,Bachelor of Science in Mechanical Engineering,BOSH0101,1.32,0.54,121,2,1.65
2024.0,CEA,Bachelor of Science in Mechanical Engineering,EAAC0201,2.69,0.72,208,38,18.27
2024.0,CEA,Bachelor of Science in Mechanical Engineering,EAAC0423,2.08,0.36,132,1,0.76
2024.0,CEA,Bachelor of Science in Mechanical Engineering,EAAC0713,2.4,0.68,211,21,9.95
2024.0,CEA,Bachelor of Science in Mechanical Engineering,EAAC1803,1.94,0.52,208,13,6.25
2024.0,CEA,Bachelor of Science in Mechanical Engineering,EAAC2303,1.13,0.2,133,0,0.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,ECCE0413,1.66,0.33,139,0,0.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,EGEC0103,1.86,0.39,186,2,1.08
2024.0,CEA,Bachelor of Science in Mechanical Engineering,EGEC0203,1.32,0.23,188,0,0.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,EGEC0303,1.15,0.18,188,0,0.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,EMAT0103,2.03,0.41,196,2,1.02
2024.0,CEA,Bachelor of Science in Mechanical Engineering,EMAT0203,1.38,0.54,197,2,1.02
2024.0,CEA,Bachelor of Science in Mechanical Engineering,EMAT0403,1.77,0.39,203,2,0.99
2024.0,CEA,Bachelor of Science in Mechanical Engineering,EMAT0503,3.14,0.92,133,67,50.38
2024.0,CEA,Bachelor of Science in Mechanical Engineering,EMGT0312,2.27,0.47,124,6,4.84
2024.0,CEA,Bachelor of Science in Mechanical Engineering,ENPS0104,1.85,0.35,189,4,2.12
2024.0,CEA,Bachelor of Science in Mechanical Engineering,ENPS0204,2.37,0.5,197,36,18.27
2024.0,CEA,Bachelor of Science in Mechanical Engineering,FOLA0103,2.02,0.59,192,8,4.17
2024.0,CEA,Bachelor of Science in Mechanical Engineering,FOLA0203,1.32,0.52,205,4,1.95
2024.0,CEA,Bachelor of Science in Mechanical Engineering,GETE0413,1.47,0.61,142,3,2.11
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEAC0413,2.15,0.69,132,19,14.39
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MECE0103,3.16,1.31,167,67,40.12
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEEC0423,2.16,0.55,137,16,11.68
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC0101,2.09,0.46,192,7,3.65
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC0201,1.61,0.47,190,0,0.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC0303,3.16,1.14,243,108,44.44
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC0402,2.09,0.53,207,4,1.93
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC0503,1.58,0.5,203,3,1.48
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC0603,1.73,0.46,168,3,1.79
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC0702,3.39,1.28,149,69,46.31
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC0803,3.26,1.11,132,85,64.39
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC0903,1.96,0.87,133,10,7.52
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC1001,2.16,0.99,133,13,9.77
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC1101,1.32,0.24,109,0,0.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC1202,3.33,1.08,106,66,62.26
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC1303,2.28,0.87,106,18,16.98
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC1403,3.26,1.17,132,68,51.52
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC1503,1.9,0.65,135,5,3.7
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC1602,1.22,0.36,131,3,2.29
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC1702,1.78,0.39,108,0,0.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC1803,1.65,0.64,128,4,3.12
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEFC1903,1.62,0.43,127,0,0.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEIC0322,2.5,0.0,10,0,0.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEIP0422,1.3,0.15,140,0,0.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEIP0424,1.93,0.36,129,2,1.55
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MELB0412,1.99,0.57,137,9,6.57
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MELB0422,1.8,0.58,127,2,1.57
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MELC0422,1.98,0.27,129,1,0.78
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MELE0412,1.72,0.42,125,1,0.8
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEMD0413,3.12,0.95,155,74,47.74
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEMD0423,2.5,0.43,116,26,22.41
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEPD0414,2.7,0.39,140,49,35.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEPS0411,1.93,0.7,145,8,5.52
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MEPS0421,2.0,0.52,145,8,5.52
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MERE0323,3.0,0.82,8,2,25.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,MOJT0402,2.35,1.73,48,14,29.17
2024.0,CEA,Bachelor of Science in Mechanical Engineering,NGEC0103,1.49,0.5,188,3,1.6
2024.0,CEA,Bachelor of Science in Mechanical Engineering,NGEC0203,1.29,0.17,187,0,0.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,NGEC0303,1.16,0.71,187,6,3.21
2024.0,CEA,Bachelor of Science in Mechanical Engineering,NGEC0403,1.83,0.56,190,8,4.21
2024.0,CEA,Bachelor of Science in Mechanical Engineering,NGEC0503,1.58,0.68,187,6,3.21
2024.0,CEA,Bachelor of Science in Mechanical Engineering,NGEC0603,1.38,0.22,201,0,0.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,NGEC0703,1.59,0.51,195,2,1.03
2024.0,CEA,Bachelor of Science in Mechanical Engineering,NGEC0803,1.29,0.48,205,2,0.98
2024.0,CEA,Bachelor of Science in Mechanical Engineering,NGEC0903,2.21,0.49,206,15,7.28
2024.0,CEA,Bachelor of Science in Mechanical Engineering,NGEC1223,5.0,,1,1,100.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,NSTP0113,1.46,0.37,186,1,0.54
2024.0,CEA,Bachelor of Science in Mechanical Engineering,NSTP0223,1.44,0.54,187,3,1.6
2024.0,CEA,Bachelor of Science in Mechanical Engineering,PEDU0112,1.11,0.51,191,3,1.57
2024.0,CEA,Bachelor of Science in Mechanical Engineering,PEDU0222,1.3,0.63,185,5,2.7
2024.0,CEA,Bachelor of Science in Mechanical Engineering,PEDU0312,1.29,0.74,222,8,3.6
2024.0,CEA,Bachelor of Science in Mechanical Engineering,PEDU0422,1.2,0.49,216,3,1.39
2024.0,CEA,Bachelor of Science in Mechanical Engineering,PHED0222,2.5,,1,0,0.0
2024.0,CEA,Bachelor of Science in Mechanical Engineering,UIEC0101,1.31,0.76,205,8,3.9
2024.0,CEA,Bachelor of Science in Mechanical Engineering,UIEC0201,1.53,0.47,204,2,0.98
2024.0,CEA,Bachelor of Science in Mechanical Engineering,UIEC0301,1.43,0.51,203,3,1.48
2024.0,CEA,Bachelor of Science in Railway Engineering,CEPC0104,5.0,0.0,2,2,100.0
2024.0,CEA,Bachelor of Science in Railway Engineering,EAAC0201,5.0,,1,1,100.0
2024.0,CEA,Bachelor of Science in Railway Engineering,EGEC0203,1.25,0.0,2,0,0.0
2024.0,CEA,Bachelor of Science in Railway Engineering,NGEC0203,2.38,0.53,2,0,0.0
2024.0,CEA,Bachelor of Science in Railway Engineering,NGEC0303,3.0,2.83,2,1,50.0
2024.0,CEA,Bachelor of Science in Railway Engineering,NGEC0903,1.38,0.18,2,0,0.0
2024.0,CEA,Bachelor of Science in Railway Engineering,PEDU0312,1.25,0.35,2,0,0.0
2024.0,CEA,Bachelor of Science in Railway Engineering,UIEC0101,3.25,2.47,2,1,50.0
2024.0,COAS,Bachelor of Arts in Communication,ACOM0113,1.85,0.84,101,15,14.85
2024.0,COAS,Bachelor of Arts in Communication,ACOM0223,2.24,1.0,95,10,10.53
2024.0,COAS,Bachelor of Arts in Communication,ACOM0323,1.54,0.66,84,2,2.38
2024.0,COAS,Bachelor of Arts in Communication,ACOM0413,1.76,0.95,136,9,6.62
2024.0,COAS,Bachelor of Arts in Communication,ACOM0523,1.91,0.55,126,3,2.38
2024.0,COAS,Bachelor of Arts in Communication,BCEC0113,1.89,0.76,136,8,5.88
2024.0,COAS,Bachelor of Arts in Communication,BCEC0213,1.7,0.15,136,0,0.0
2024.0,COAS,Bachelor of Arts in Communication,BCEC0313,1.55,0.73,42,1,2.38
2024.0,COAS,Bachelor of Arts in Communication,BCEC0513,2.54,1.24,93,19,20.43
2024.0,COAS,Bachelor of Arts in Communication,BCNM0113,2.38,1.05,94,12,12.77
2024.0,COAS,Bachelor of Arts in Communication,BCNM0213,1.65,0.77,94,4,4.26
2024.0,COAS,Bachelor of Arts in Communication,BCNM0313,2.04,1.25,89,13,14.61
2024.0,COAS,Bachelor of Arts in Communication,BCNM0423,1.69,0.65,89,3,3.37
2024.0,COAS,Bachelor of Arts in Communication,BCNM0523,1.88,0.97,89,7,7.87
2024.0,COAS,Bachelor of Arts in Communication,BCOM0123,1.74,0.79,84,4,4.76
2024.0,COAS,Bachelor of Arts in Communication,BCOM0213,1.7,1.07,87,8,9.2
2024.0,COAS,Bachelor of Arts in Communication,BCOM0313,1.84,1.13,136,15,11.03
2024.0,COAS,Bachelor of Arts in Communication,BCOM0413,2.48,1.07,127,20,15.75
2024.0,COAS,Bachelor of Arts in Communication,BCOM0623,2.09,0.92,127,13,10.24
2024.0,COAS,Bachelor of Arts in Communication,BCOM1133,1.06,0.12,73,0,0.0
2024.0,COAS,Bachelor of Arts in Communication,BCOM1213,1.51,0.55,71,1,1.41
2024.0,COAS,Bachelor of Arts in Communication,BCOM1323,1.46,0.34,70,0,0.0
2024.0,COAS,Bachelor of Arts in Communication,BCOM1423,1.58,0.32,69,0,0.0
2024.0,COAS,Bachelor of Arts in Communication,BCOM1523,1.49,0.34,69,0,0.0
2024.0,COAS,Bachelor of Arts in Communication,BCPA0113,2.8,1.35,42,11,26.19
2024.0,COAS,Bachelor of Arts in Communication,BCPA0213,2.11,0.97,42,4,9.52
2024.0,COAS,Bachelor of Arts in Communication,BCPA0313,2.12,0.68,39,1,2.56
2024.0,COAS,Bachelor of Arts in Communication,BCPA0423,1.81,0.32,39,0,0.0
2024.0,COAS,Bachelor of Arts in Communication,BCPA0523,1.76,0.87,39,2,5.13
2024.0,COAS,Bachelor of Arts in Communication,ECOM0413,1.39,0.34,69,1,1.45
2024.0,COAS,Bachelor of Arts in Communication,ECOM0613,1.49,0.38,69,1,1.45
2024.0,COAS,Bachelor of Arts in Communication,ECOM0713,1.29,0.32,70,0,0.0
2024.0,COAS,Bachelor of Arts in Communication,ECOM0813,1.88,0.39,69,1,1.45
2024.0,COAS,Bachelor of Arts in Communication,EGEC0103,1.81,0.43,97,2,2.06
2024.0,COAS,Bachelor of Arts in Communication,EGEC0203,2.09,0.96,96,9,9.38
2024.0,COAS,Bachelor of Arts in Communication,EGEC0303,2.09,0.71,90,4,4.44
2024.0,COAS,Bachelor of Arts in Communication,FOLA0103,1.92,0.7,79,7,8.86
2024.0,COAS,Bachelor of Arts in Communication,FOLA0113,5.0,,1,1,100.0
2024.0,COAS,Bachelor of Arts in Communication,FOLA0203,1.66,0.65,80,3,3.75
2024.0,COAS,Bachelor of Arts in Communication,NGEC0103,1.55,0.79,91,3,3.3
2024.0,COAS,Bachelor of Arts in Communication,NGEC0203,1.54,0.68,95,3,3.16
2024.0,COAS,Bachelor of Arts in Communication,NGEC0303,1.39,1.17,96,9,9.38
2024.0,COAS,Bachelor of Arts in Communication,NGEC0403,2.38,1.32,94,18,19.15
2024.0,COAS,Bachelor of Arts in Communication,NGEC0503,1.91,1.02,70,6,8.57
2024.0,COAS,Bachelor of Arts in Communication,NGEC0603,1.89,1.29,71,10,14.08
2024.0,COAS,Bachelor of Arts in Communication,NGEC0703,1.87,1.09,71,7,9.86
2024.0,COAS,Bachelor of Arts in Communication,NGEC0803,1.88,0.83,70,4,5.71
2024.0,COAS,Bachelor of Arts in Communication,NGEC0903,1.35,1.09,75,6,8.0
2024.0,COAS,Bachelor of Arts in Communication,NSTP0113,1.72,1.08,95,8,8.42
2024.0,COAS,Bachelor of Arts in Communication,NSTP0223,1.77,0.93,86,6,6.98
2024.0,COAS,Bachelor of Arts in Communication,PEDU0112,2.03,1.31,97,15,15.46
2024.0,COAS,Bachelor of Arts in Communication,PEDU0222,1.24,0.1,81,0,0.0
2024.0,COAS,Bachelor of Arts in Communication,PEDU0312,1.55,0.72,72,2,2.78
2024.0,COAS,Bachelor of Arts in Communication,PEDU0422,1.5,0.3,71,0,0.0
2024.0,COAS,Bachelor of Arts in Communication,UIEC0101,2.16,1.19,107,16,14.95
2024.0,COAS,Bachelor of Arts in Communication,UIEC0201,1.45,1.12,94,8,8.51
2024.0,COAS,Bachelor of Arts in Communication,UIEC0301,1.59,0.94,77,5,6.49
2024.0,CTEC,Bachelor of Science in Industrial Technology,BECC0303,2.04,0.37,231,1,0.43
2024.0,CTEC,Bachelor of Science in Industrial Technology,BTDR0915,2.5,,1,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,BTDR1012,2.5,,1,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,BTDR1125,2.0,,1,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,BTDR1222,2.75,,1,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,BTIP0112,1.52,0.96,207,14,6.76
2024.0,CTEC,Bachelor of Science in Industrial Technology,BTIP0212,1.45,0.46,209,2,0.96
2024.0,CTEC,Bachelor of Science in Industrial Technology,BTPS0623,3.62,1.94,2,1,50.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,BTPS0823,4.38,1.25,4,3,75.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,DRAW0221,5.0,,1,1,100.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,DRAW0311,5.0,0.0,4,4,100.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,DRAW0421,2.73,1.09,13,2,15.38
2024.0,CTEC,Bachelor of Science in Industrial Technology,EGEC0103,2.4,1.29,598,119,19.9
2024.0,CTEC,Bachelor of Science in Industrial Technology,EGEC0203,2.2,1.14,600,82,13.67
2024.0,CTEC,Bachelor of Science in Industrial Technology,EGEC0303,1.7,0.87,535,31,5.79
2024.0,CTEC,Bachelor of Science in Industrial Technology,EMAT0103,2.63,0.75,481,62,12.89
2024.0,CTEC,Bachelor of Science in Industrial Technology,EMAT0203,2.47,0.88,441,97,22.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,FCHM0713,1.25,,1,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,FOLA0103,5.0,,1,1,100.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,FOLA0203,1.83,0.59,229,6,2.62
2024.0,CTEC,Bachelor of Science in Industrial Technology,ICTE0813,5.0,0.0,3,3,100.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,ICTE0923,1.25,,1,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,NGEC0103,2.25,0.73,531,28,5.27
2024.0,CTEC,Bachelor of Science in Industrial Technology,NGEC0203,1.67,1.07,215,19,8.84
2024.0,CTEC,Bachelor of Science in Industrial Technology,NGEC0303,2.1,1.44,455,85,18.68
2024.0,CTEC,Bachelor of Science in Industrial Technology,NGEC0403,2.51,0.99,593,99,16.69
2024.0,CTEC,Bachelor of Science in Industrial Technology,NGEC0503,2.08,0.87,217,17,7.83
2024.0,CTEC,Bachelor of Science in Industrial Technology,NGEC0603,1.9,1.09,536,62,11.57
2024.0,CTEC,Bachelor of Science in Industrial Technology,NGEC0703,1.96,1.03,483,53,10.97
2024.0,CTEC,Bachelor of Science in Industrial Technology,NGEC0803,1.74,0.6,482,35,7.26
2024.0,CTEC,Bachelor of Science in Industrial Technology,NGEC1223,3.08,1.66,3,1,33.33
2024.0,CTEC,Bachelor of Science in Industrial Technology,NSTP0113,1.81,0.99,591,48,8.12
2024.0,CTEC,Bachelor of Science in Industrial Technology,NSTP0223,1.87,0.94,542,42,7.75
2024.0,CTEC,Bachelor of Science in Industrial Technology,PEDU0112,1.92,1.06,591,60,10.15
2024.0,CTEC,Bachelor of Science in Industrial Technology,PEDU0222,1.93,1.22,542,68,12.55
2024.0,CTEC,Bachelor of Science in Industrial Technology,PEDU0312,1.74,0.87,457,27,5.91
2024.0,CTEC,Bachelor of Science in Industrial Technology,PEDU0422,1.49,0.8,428,17,3.97
2024.0,CTEC,Bachelor of Science in Industrial Technology,PSSC0613,2.5,0.0,2,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TADT0203,2.0,0.8,73,4,5.48
2024.0,CTEC,Bachelor of Science in Industrial Technology,TADT0303,1.98,0.72,69,3,4.35
2024.0,CTEC,Bachelor of Science in Industrial Technology,TADT0403,1.78,0.62,68,2,2.94
2024.0,CTEC,Bachelor of Science in Industrial Technology,TADT0503,2.15,1.17,52,7,13.46
2024.0,CTEC,Bachelor of Science in Industrial Technology,TADT0603,2.21,1.15,52,7,13.46
2024.0,CTEC,Bachelor of Science in Industrial Technology,TADT0703,1.58,0.61,48,1,2.08
2024.0,CTEC,Bachelor of Science in Industrial Technology,TADT0803,1.68,0.62,48,1,2.08
2024.0,CTEC,Bachelor of Science in Industrial Technology,TADT0903,1.73,0.61,48,2,4.17
2024.0,CTEC,Bachelor of Science in Industrial Technology,TADT1003,1.91,0.43,23,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TADT1103,1.88,0.43,23,1,4.35
2024.0,CTEC,Bachelor of Science in Industrial Technology,TADT1203,1.83,0.41,23,1,4.35
2024.0,CTEC,Bachelor of Science in Industrial Technology,TADT1303,1.83,0.41,23,1,4.35
2024.0,CTEC,Bachelor of Science in Industrial Technology,TADTC0112,2.16,0.76,73,4,5.48
2024.0,CTEC,Bachelor of Science in Industrial Technology,TAFT0103,2.23,1.44,15,3,20.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TAFT0203,2.3,1.41,15,3,20.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TAFT0303,2.23,1.31,12,2,16.67
2024.0,CTEC,Bachelor of Science in Industrial Technology,TAFT0403,2.17,1.35,12,2,16.67
2024.0,CTEC,Bachelor of Science in Industrial Technology,TAFT0503,1.5,0.25,13,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TAFT0603,1.46,0.27,13,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TAFT0703,1.73,0.24,13,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TAFT0803,1.46,0.22,13,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TAFT0903,1.48,0.28,13,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TAFT1003,1.75,0.27,8,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TAFT1103,3.53,1.57,8,4,50.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TAFT1203,1.62,0.19,8,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TAFT1303,1.69,0.35,8,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TATM0103,2.42,1.03,124,19,15.32
2024.0,CTEC,Bachelor of Science in Industrial Technology,TATM0203,2.24,1.29,81,14,17.28
2024.0,CTEC,Bachelor of Science in Industrial Technology,TATM0303,1.88,0.63,81,2,2.47
2024.0,CTEC,Bachelor of Science in Industrial Technology,TATM0403,2.65,1.42,97,25,25.77
2024.0,CTEC,Bachelor of Science in Industrial Technology,TATM0503,2.0,0.0,35,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TATM0603,2.43,1.13,97,15,15.46
2024.0,CTEC,Bachelor of Science in Industrial Technology,TATM0703,2.37,1.24,106,20,18.87
2024.0,CTEC,Bachelor of Science in Industrial Technology,TATM0803,1.79,0.6,81,2,2.47
2024.0,CTEC,Bachelor of Science in Industrial Technology,TATM1103,2.77,1.34,35,9,25.71
2024.0,CTEC,Bachelor of Science in Industrial Technology,TATM1203,2.15,0.79,34,3,8.82
2024.0,CTEC,Bachelor of Science in Industrial Technology,TATM1303,2.47,1.2,34,6,17.65
2024.0,CTEC,Bachelor of Science in Industrial Technology,TATM1503,2.42,1.03,124,19,15.32
2024.0,CTEC,Bachelor of Science in Industrial Technology,TATM1603,2.37,1.24,106,20,18.87
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCEC0103,1.89,0.49,231,4,1.73
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCEC0203,1.88,0.59,227,6,2.64
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCUT0113,2.16,0.79,120,9,7.5
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCUT0213,2.54,1.28,120,24,20.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCUT0323,2.3,1.04,114,13,11.4
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCUT0423,2.36,1.09,114,15,13.16
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCUT0513,2.56,1.42,77,18,23.38
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCUT0613,2.47,1.42,77,17,22.08
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCUT0723,1.91,0.56,76,1,1.32
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCUT0823,1.91,0.55,76,1,1.32
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCUT0923,1.94,0.54,76,2,2.63
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCUT1013,2.23,0.34,38,2,5.26
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCUT1113,1.85,0.65,38,1,2.63
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCUT1223,2.02,0.5,38,3,7.89
2024.0,CTEC,Bachelor of Science in Industrial Technology,TCUT1323,1.77,0.36,38,0,0.0
2024.0,CTEC,Bachelor of Science in Industrial Technology,TEAC0112,2.55,1.19,625,123,19.68
2024.0,CTEC,Bachelor of Science in Industrial Technology,TEAC0222,1.91,0.84,461,31,6.72
2024.0,CTEC,Bachelor of Science in Industrial Technology,TEAC0313,1.85,0.54,226,7,3.1
2024.0,CTEC,Bachelor of Science in Industrial Technology,TEAC0413,2.46,1.31,462,105,22.73
2024.0,CTEC,Bachelor of Science in Industrial Technology,TEAC0513,2.41,0.95,231,26,11.26
2024.0,CTEC,Bachelor of Science in Industrial Technology,TEAC0623,2.18,1.17,228,32,14.04
2024.0,CTEC,Bachelor of Science in Industrial Technology,TEAC0723,2.11,1.0,466,76,16.31
2024.0,CTEC,Bachelor of Science in Industrial Technology,TEFC0113,2.29,0.83,623,72,11.56
2024.0,CTEC,Bachelor of Science in Industrial Technology,TEFC0223,2.0,0.94,559,42,7.51
2024.0,CTEC,Bachelor of Science in Industrial Technology,TEFC0313,2.38,1.47,495,112,22.63
2024.0,CTEC,Bachelor of Science in Industrial Technology,TEFC0423,2.22,1.22,430,78,18.14
2024.0,CTEC,Bachelor of Science in Industrial Technology,TEFC0523,2.68,1.18,563,138,24.51
2024.0,CTEC,Bachelor of Science in Industrial Technology,TEFC0823,2.07,0.84,225,34,15.11
2024.0,CTEC,Bachelor of Science in Industrial Technology,TELC0103,2.97,1.29,90,31,34.44
2024.0,CTEC,Bachelor of Science in Industrial Technology,TELC0203,3.0,1.27,90,30,33.33
2024.0,CTEC,Bachelor of Science in Industrial Technology,TELC0303,3.1,1.43,77,27,35.06
2024.0,CTEC,Bachelor of Science in Industrial Technology,TELC0403,3.12,1.41,77,27,35.06
